Unnamed: 0,Muestra,Valor,Voltaje
885,885,10602,0.16177615014877547
886,886,10645,0.16243228809033342
887,887,10645,0.16243228809033342
888,888,10672,0.16284428168154422
889,889,10709,0.16340886549172198
890,890,10717,0.16353093766689555
891,891,10729,0.1637140459296559
892,892,10748,0.16400396734569314
893,893,10765,0.16426337071793698
894,894,10762,0.1642175936522469
895,895,10774,0.16440070191500725
896,896,10778,0.16446173800259403
897,897,10832,0.16528572518501564
898,898,10827,0.16520943007553215
899,899,10859,0.16569771877622644
900,900,10875,0.16594186312657358
901,901,10873,0.1659113450827802
902,902,10906,0.16641489280537117
903,903,10917,0.16658274204623483
904,904,10946,0.16702525368123902
905,905,10924,0.1666895551995117
906,906,10968,0.16736095216296634
907,907,10945,0.16700999465934233
908,908,10956,0.16717784390020599
909,909,10989,0.16768139162279697
910,910,11006,0.1679407949950408
911,911,11030,0.16830701152056154
912,912,11013,0.1680476081483177
913,913,11016,0.1680933852140078
914,914,11037,0.16841382467383842
915,915,11039,0.1684443427176318
916,916,11081,0.16908522163729306
917,917,11053,0.16865796902418556
918,918,11090,0.16922255283436333
919,919,11070,0.1689173723964294
920,920,11094,0.1692835889219501
921,921,11130,0.16983291371023118
922,922,11140,0.16998550392919815
923,923,11122,0.1697108415350576
924,924,11148,0.17010757610437172
925,925,11125,0.1697566186007477
926,926,11148,0.17010757610437172
927,927,11172,0.17047379262989243
928,928,11203,0.17094682230869002
929,929,11194,0.17080949111161975
930,930,11172,0.17047379262989243
931,931,11206,0.1709925993743801
932,932,11194,0.17080949111161975
933,933,11214,0.17111467154955368
934,934,11210,0.1710536354619669
935,935,11251,0.17167925535973144
936,936,11230,0.17135881589990082
937,937,11234,0.1714198519874876
938,938,11236,0.171450370031281
939,939,11290,0.1722743572137026
940,940,11276,0.17206073090714885
941,941,11264,0.1718776226443885
942,942,11257,0.17177080949111162
943,943,11287,0.1722285801480125
944,944,11304,0.17248798352025635
945,945,11288,0.1722438391699092
946,946,11290,0.1722743572137026
947,947,11317,0.1726863508049134
948,948,11318,0.1727016098268101
949,949,11312,0.17261005569542992
950,950,11324,0.17279316395819028
951,951,11332,0.17291523613336385
952,952,11310,0.17257953765163653
953,953,11340,0.17303730830853742
954,954,11336,0.17297627222095063
955,955,11343,0.1730830853742275
956,956,11343,0.1730830853742275
957,957,11341,0.17305256733043411
958,958,11360,0.17334248874647135
959,959,11353,0.17323567559319447
960,960,11354,0.17325093461509117
961,961,11398,0.1739223315785458
962,962,11378,0.17361715114061188
963,963,11381,0.17366292820630197
964,964,11401,0.1739681086442359
965,965,11394,0.17386129549095902
966,966,11400,0.1739528496223392
967,967,11388,0.17376974135957884
968,968,11389,0.17378500038147554
969,969,11392,0.17383077744716563
970,970,11401,0.1739681086442359
971,971,11412,0.17413595788509956
972,972,11389,0.17378500038147554
973,973,11420,0.17425803006027313
974,974,11420,0.17425803006027313
975,975,11411,0.17412069886320286
976,976,11432,0.17444113832303348
977,977,11436,0.17450217441062027
978,978,11421,0.17427328908216982
979,979,11463,0.17491416800183107
980,980,11418,0.17422751201647974
981,981,11443,0.17460898756389714
982,982,11438,0.17453269245441366
983,983,11443,0.17460898756389714
984,984,11458,0.1748378728923476
985,985,11452,0.1747463187609674
986,986,11451,0.17473105973907072
987,987,11458,0.1748378728923476
988,988,11463,0.17491416800183107
989,989,11468,0.17499046311131455
990,990,11446,0.17465476462958723
991,991,11441,0.17457846952010375
992,992,11476,0.17511253528648812
993,993,11467,0.17497520408941786
994,994,11468,0.17499046311131455
995,995,11464,0.17492942702372777
996,996,11462,0.17489890897993438
997,997,11467,0.17497520408941786
998,998,11491,0.17534142061493857
999,999,11497,0.17543297474631875
1000,1000,11485,0.1752498664835584
1001,1001,11484,0.1752346074616617
1002,1002,11504,0.17553978789959562
1003,1003,11496,0.17541771572442205
1004,1004,11485,0.1752498664835584
1005,1005,11498,0.17544823376821544
1006,1006,11501,0.17549401083390553
1007,1007,11488,0.17529564354924848
1008,1008,11474,0.17508201724269473
1009,1009,11468,0.17499046311131455
1010,1010,11488,0.17529564354924848
1011,1011,11519,0.17576867322804607
1012,1012,11510,0.1756313420309758
1013,1013,11512,0.1756618600747692
1014,1014,11515,0.17570763714045928
1015,1015,11515,0.17570763714045928
1016,1016,11512,0.1756618600747692
1017,1017,11500,0.17547875181200884
1018,1018,11528,0.17590600442511636
1019,1019,11505,0.17555504692149232
1020,1020,11517,0.17573815518425268
1021,1021,11502,0.17550926985580223
1022,1022,11516,0.17572289616235598
1023,1023,0,0.0
